Date,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,SnowDepth
2017-12-10,33.828571428571436,29.8,39.642857142857146,26.25,0.1685714285714286,6.728571428571429,15.38,22.775,2.0
2017-12-11,37.01428571428572,31.528571428571432,41.81428571428571,23.700000000000003,0.0,6.814285714285715,15.0,28.25,2.1
2017-12-12,43.67142857142857,36.542857142857144,50.48571428571429,32.65,0.0014285714285714286,6.4,15.6,22.3,1.7333333333333334
2017-12-13,28.814285714285713,21.62857142857143,47.199999999999996,11.325,0.0,11.557142857142855,23.4,36.525,
2017-12-14,28.185714285714287,22.17142857142857,32.91428571428572,17.425,0.034285714285714294,6.557142857142857,17.419999999999998,29.0,1.2
2017-12-15,24.614285714285717,21.61428571428571,31.185714285714287,12.049999999999999,0.012857142857142857,3.971428571428571,12.36,14.5,1.2
2017-12-16,29.728571428571428,22.242857142857144,39.18571428571429,20.775,0.05,7.942857142857142,16.24,22.775,1.2
2017-12-17,35.357142857142854,27.942857142857147,39.01428571428572,23.6,0.0,3.385714285714286,9.4,,1.4666666666666668
2017-12-18,38.32857142857143,33.57142857142857,46.07142857142857,30.925000000000004,0.01,3.3428571428571425,9.4,17.1,1.2
2017-12-19,48.4,38.57142857142857,54.98571428571428,36.7,0.0,6.8,16.98,27.225,
2017-12-20,46.54285714285714,39.68571428571429,53.942857142857136,26.5,0.0,8.1,17.4,24.5,
2017-12-21,36.48571428571428,32.85714285714286,46.6,18.1,0.0,4.857142857142857,12.18,26.4,
2017-12-22,39.857142857142854,33.8,49.199999999999996,25.875,0.002857142857142857,3.6142857142857143,9.22,15.9,
2017-12-23,42.74285714285715,36.971428571428575,51.32857142857143,40.849999999999994,0.021428571428571432,4.6,15.16,31.1,
2017-12-24,40.55714285714286,37.31428571428571,50.285714285714285,31.525,0.26,5.92857142857143,14.38,19.275,
2017-12-25,36.48571428571429,32.385714285714286,40.51428571428572,26.65,0.10571428571428572,9.814285714285715,25.419999999999998,34.725,
2017-12-26,27.400000000000002,24.542857142857144,36.1,5.35,0.06714285714285714,10.214285714285714,21.02,27.5,
2017-12-27,23.02857142857143,19.428571428571427,28.485714285714288,3.9749999999999996,0.0014285714285714286,5.928571428571429,13.0,17.3,
2017-12-28,17.385714285714286,13.785714285714286,24.32857142857143,-0.47499999999999987,0.0,8.657142857142857,17.380000000000003,30.25,
2017-12-29,16.11428571428571,11.971428571428572,23.057142857142857,1.375,0.022857142857142857,6.642857142857144,16.64,29.049999999999997,
2017-12-30,20.114285714285717,14.485714285714286,23.942857142857143,9.675,0.03428571428571429,5.128571428571428,13.36,17.366666666666667,1.2
2017-12-31,17.985714285714288,13.3,23.599999999999998,5.6,0.07999999999999999,8.357142857142858,17.18,22.725,1.2
2018-01-01,12.62857142857143,7.942857142857143,21.014285714285712,-1.625,0.0,8.185714285714287,15.819999999999999,25.0,
2018-01-02,18.61428571428571,10.642857142857142,26.24285714285714,4.425,0.0,7.985714285714287,16.060000000000002,23.25,
2018-01-03,21.485714285714288,16.514285714285712,29.7,4.4,0.0,5.271428571428571,14.0,26.7,
2018-01-04,26.15,22.45,29.674999999999997,17.15,0.043333333333333335,13.425,25.025,36.775,7.5
2018-01-05,16.657142857142855,10.428571428571429,27.928571428571434,2.45,0.16285714285714284,12.057142857142855,22.18,31.975,5.3999999999999995
2018-01-06,11.999999999999998,8.671428571428573,18.714285714285715,-5.624999999999999,0.0,10.685714285714285,21.619999999999997,30.975,7.366666666666667
2018-01-07,10.657142857142857,5.585714285714286,19.6,-4.125000000000001,0.0,6.957142857142857,17.8,28.025,6.966666666666666
2018-01-08,22.085714285714285,10.328571428571431,30.714285714285715,9.15,0.0071428571428571435,6.957142857142856,13.8,20.7,5.633333333333333
2018-01-09,34.68571428571429,22.542857142857144,43.17142857142857,23.400000000000002,0.004285714285714286,6.614285714285714,15.039999999999997,20.1,4.433333333333333
2018-01-10,34.01428571428572,27.014285714285712,41.67142857142857,21.875000000000004,0.002857142857142857,3.3999999999999995,11.42,51.1,4.033333333333333
2018-01-11,40.57142857142857,30.357142857142858,48.142857142857146,36.150000000000006,0.012857142857142857,2.2714285714285714,7.0,42.0,2.3666666666666667
2018-01-12,50.699999999999996,38.24285714285714,58.7,49.75,0.004285714285714286,6.257142857142857,16.78,24.025,2.1
2018-01-13,44.91428571428572,29.628571428571426,57.94285714285714,36.8,0.33999999999999997,8.6,20.419999999999998,30.225,1.2
2018-01-14,20.35,15.700000000000003,26.13333333333333,3.525,0.043333333333333335,9.166666666666668,16.82,23.25,
2018-01-15,22.183333333333334,16.583333333333332,30.566666666666666,10.175,0.0,8.766666666666667,14.959999999999999,20.5,
2018-01-16,29.5,20.614285714285717,35.91428571428571,22.974999999999998,0.0,3.6000000000000005,8.78,,
2018-01-17,33.7,26.042857142857144,36.32857142857143,30.974999999999998,0.021428571428571432,4.542857142857144,12.16,15.9,
2018-01-18,24.91428571428571,19.057142857142857,34.142857142857146,11.5,0.04285714285714286,6.985714285714286,14.420000000000002,24.525,
2018-01-19,30.083333333333332,21.733333333333334,37.81666666666666,14.1,0.0,5.516666666666667,11.975,20.0,
2018-01-20,41.300000000000004,29.483333333333334,51.333333333333336,22.566666666666666,0.0,6.933333333333334,16.8,25.0,
2018-01-21,43.86666666666667,36.56666666666667,51.93333333333334,28.700000000000003,0.0,3.1,9.25,19.0,
2018-01-22,43.349999999999994,37.31666666666667,49.21666666666667,37.0,0.0016666666666666668,2.9333333333333336,9.975,14.0,
2018-01-23,45.916666666666664,37.6,57.04999999999999,43.36666666666667,0.01,5.383333333333334,19.825000000000003,24.366666666666664,
2018-01-24,41.56666666666667,33.96666666666667,53.85,25.7,0.12833333333333333,8.716666666666667,19.525,26.7,
2018-01-25,28.71666666666667,23.516666666666666,39.26666666666666,8.2,0.0,8.433333333333334,17.3,24.666666666666668,
2018-01-26,30.833333333333332,25.099999999999998,37.43333333333333,5.433333333333334,0.0,3.7833333333333337,12.25,16.05,
2018-01-27,40.01666666666667,28.91666666666667,53.666666666666664,29.299999999999997,0.0,5.449999999999999,15.025,20.05,
2018-01-28,48.98333333333334,41.6,53.366666666666674,42.800000000000004,0.07666666666666667,3.6666666666666665,12.5,19.55,
